order_date,member_grade_label,first_category,second_category,transition_buyers,second_orders,quantity,revenue
2025-11-20,SILVER,여성,남성,1,1,1,124130
2025-11-21,FAMILY,긴바지,남성,1,1,1,107400
2025-11-21,FAMILY,남성,남성,12,12,12,953830
2025-11-21,FAMILY,남성,여성,2,2,2,252000
2025-11-21,FAMILY,남성,맨투맨/후드티,6,6,6,245090
2025-11-21,FAMILY,라운드티,여성,1,1,1,203400
2025-11-21,FAMILY,미드/롱다운,남성,1,1,1,479200
2025-11-21,FAMILY,부츠,남성,1,1,1,129000
2025-11-21,FAMILY,여성,남성,2,2,2,290930
2025-11-21,FAMILY,여성,맨투맨/후드티,1,1,1,49000
2025-11-21,FAMILY,여성,장갑,1,1,1,27540
2025-11-21,FAMILY,카고/조거,남성,1,1,1,47500
2025-11-21,SILVER,남성,남성,3,3,3,284745
2025-11-21,SILVER,남성,맨투맨/후드티,2,2,3,130800
2025-11-21,SILVER,남성,장갑,1,1,1,59000
2025-11-21,SILVER,여성,여성,1,1,1,224140
2025-11-22,FAMILY,남성,남성,7,7,7,543490
2025-11-22,FAMILY,남성,셋업,2,2,2,121150
2025-11-22,FAMILY,남성,여성,1,1,1,111200
2025-11-22,FAMILY,라운드티,남성,1,1,1,79100
2025-11-22,FAMILY,미드/롱다운,남성,1,1,1,34750
2025-11-22,FAMILY,볼캡,남성,1,1,1,6500
2025-11-22,FAMILY,여성,남성,3,3,3,479880
2025-11-22,FAMILY,여성,여성,1,1,1,119000
2025-11-22,GOLD,남성,남성,1,1,5,537000
2025-11-23,FAMILY,긴바지,남성,1,1,1,89400
2025-11-23,FAMILY,남성,남성,15,15,23,1464370
2025-11-23,FAMILY,남성,패딩/슬림다운,1,1,1,86780
2025-11-23,FAMILY,남성,자켓/베스트,1,1,1,68610
2025-11-23,FAMILY,남성,긴바지,1,1,1,41170
2025-11-23,FAMILY,남성,볼캡,1,1,1,35000
2025-11-23,FAMILY,남성,셋업,1,1,1,33060
2025-11-23,FAMILY,남성,라운드티,1,1,1,27560
2025-11-23,FAMILY,등산화,남성,1,1,1,48260
2025-11-23,FAMILY,부츠,남성,1,1,1,50850
2025-11-23,FAMILY,셋업,남성,1,1,1,142100
2025-11-23,FAMILY,여성,여성,2,2,2,183070
2025-11-23,FAMILY,여성,남성,2,2,2,158640
2025-11-23,FAMILY,여성,상의,1,1,1,48880
2025-11-23,FAMILY,폴로티/집업,남성,1,1,1,69000
2025-11-23,SILVER,남성,남성,1,1,1,118300
2025-11-23,SILVER,맨투맨/후드티,남성,1,1,1,489300
2025-11-23,SILVER,여성,여성,1,1,1,26600
2025-11-24,FAMILY,UNKNOWN,남성,1,1,2,167050
2025-11-24,FAMILY,남성,남성,12,12,15,804370
2025-11-24,FAMILY,남성,자켓/베스트,1,1,1,87380
2025-11-24,FAMILY,남성,긴바지,2,2,2,46310
2025-11-24,FAMILY,남성,여성,1,1,1,33210
2025-11-24,FAMILY,남성,셋업,1,1,1,31000
2025-11-24,FAMILY,맨투맨/후드티,여성,1,1,1,35000
2025-11-24,FAMILY,상의,남성,1,1,1,186100
2025-11-24,FAMILY,셋업,남성,1,1,1,34000
2025-11-24,FAMILY,셋업,셋업,1,1,1,27900
2025-11-24,FAMILY,트레일러닝,남성,1,1,1,139300
2025-11-24,SILVER,남성,여성,1,1,1,224410
2025-11-24,SILVER,남성,남성,1,1,2,198940
2025-11-24,SILVER,셋업,여성,1,1,1,224410
2025-11-24,SILVER,셋업,남성,1,1,2,198940
2025-11-25,FAMILY,남성,남성,16,16,20,1235080
2025-11-25,FAMILY,남성,바람막이,1,1,1,90300
2025-11-25,FAMILY,남성,긴바지,2,2,2,85790
2025-11-25,FAMILY,남성,셋업,2,2,2,74610
2025-11-25,FAMILY,남성,여성,2,2,2,54770
2025-11-25,FAMILY,남성,자켓/베스트,1,1,1,49220
2025-11-25,FAMILY,남성,장갑,1,1,1,17660
2025-11-25,FAMILY,라운드티,남성,1,1,2,37060
2025-11-25,FAMILY,맨투맨/후드티,남성,2,2,2,112650
2025-11-25,FAMILY,셋업,남성,4,4,4,256710
2025-11-25,FAMILY,여성,남성,2,2,2,126110
2025-11-25,FAMILY,여성,여성,1,1,1,65500
2025-11-25,FAMILY,여성,셋업,1,1,1,64650
2025-11-25,FAMILY,여성,장갑,1,1,1,17660
2025-11-25,FAMILY,자켓/베스트,여성,1,1,1,89000
2025-11-25,FAMILY,자켓/베스트,남성,1,1,1,20000
2025-11-25,SILVER,남성,남성,2,2,2,500910
2025-11-25,SILVER,미드/롱다운,남성,1,1,1,639060
2025-11-25,SILVER,여성,라운드티,1,1,1,36170
2025-11-26,FAMILY,남성,남성,8,8,9,785570
2025-11-26,FAMILY,남성,여성,2,2,3,531255
2025-11-26,FAMILY,남성,셋업,2,2,2,181330
2025-11-26,FAMILY,남성,등산화,1,1,1,104700
2025-11-26,FAMILY,남성,맨투맨/후드티,1,1,1,59000
2025-11-26,FAMILY,등산화,셋업,1,1,1,28570
2025-11-26,FAMILY,여성,여성,1,1,2,371300
2025-11-26,FAMILY,자켓/ 베스트,남성,1,1,1,284100
2025-11-26,FAMILY,패딩/슬림다운,긴바지,1,1,1,31300
2025-11-26,SILVER,남성,남성,3,3,6,394130
2025-11-26,SILVER,남성,여성,2,2,2,170930
2025-11-26,SILVER,여성,여성,1,1,1,108760
2025-11-26,SILVER,여성,남성,1,1,3,106930
2025-11-27,FAMILY,남성,남성,16,16,18,1124800
2025-11-27,FAMILY,남성,여성,3,3,3,329060
2025-11-27,FAMILY,남성,맨투맨/후드티,1,1,1,59000
2025-11-27,FAMILY,남성,상의,1,1,1,42150
2025-11-27,FAMILY,남성,볼캡,1,1,1,17000
2025-11-27,FAMILY,맨투맨/후드티,자켓/ 베스트,1,1,1,79750
2025-11-27,FAMILY,바람막이,여성,1,1,1,225160
2025-11-27,FAMILY,볼캡,남성,1,1,1,334260
2025-11-27,FAMILY,여성,남성,2,2,3,166790
2025-11-27,FAMILY,여성,여성,1,1,1,77000
2025-11-27,FAMILY,여성,상의,1,1,1,43880
2025-11-27,FAMILY,자켓/베스트,여성,1,1,1,141560
2025-11-27,FAMILY,자켓/베스트,남성,1,1,1,46460
2025-11-27,GOLD,남성,남성,2,2,23,1716310
2025-11-27,GOLD,볼캡,남성,1,1,2,302400
2025-11-27,SILVER,가방,남성,1,1,2,240830
2025-11-27,SILVER,가방,여성,1,1,1,77000
2025-11-27,SILVER,남성,남성,2,2,4,213170
2025-11-27,SILVER,남성,셋업,1,1,1,109620
2025-11-27,SILVER,남성,여성,1,1,1,24110
2025-11-27,SILVER,미드/롱다운,남성,1,1,3,643600
2025-11-27,SILVER,여성,남성,2,2,4,751570
2025-11-27,SILVER,여성,셋업,1,1,1,109620
2025-11-28,FAMILY,긴바지,남성,1,1,1,89400
2025-11-28,FAMILY,남성,여성,1,1,1,126590
2025-11-28,FAMILY,남성,긴바지,2,2,2,80200
2025-11-28,FAMILY,남성,볼캡,1,1,1,37000
2025-11-28,FAMILY,남성,남성,2,2,2,29580
2025-11-28,FAMILY,남성,장갑,1,1,1,24550
2025-11-28,FAMILY,등산화,남성,1,1,1,159170
2025-11-28,FAMILY,반바지,여성,1,1,2,175100
2025-11-28,FAMILY,상의,남성,1,1,2,40000
2025-11-28,FAMILY,여성,여성,2,2,2,273130
2025-11-28,FAMILY,여성,남성,1,1,2,40000
2025-11-28,FAMILY,인터체인지 (3 in 1),남성,1,1,4,443700
2025-11-28,FAMILY,인터체인지 (3 in 1),긴바지,1,1,1,47000
2025-11-28,FAMILY,패딩/슬림다운,남성,1,1,1,77400
2025-11-28,FAMILY,폴로티/집업,남성,1,1,1,77400
2025-11-28,SILVER,남성,남성,3,3,3,455620
2025-11-29,FAMILY,긴바지,긴바지,1,1,1,107000
2025-11-29,FAMILY,남성,남성,11,11,11,927590
2025-11-29,FAMILY,남성,자켓/ 베스트,1,1,1,80000
2025-11-29,FAMILY,남성,볼캡,1,1,1,35000
2025-11-29,FAMILY,여성,남성,1,1,1,205660
2025-11-29,SILVER,남성,남성,3,3,3,1140960
2025-11-30,FAMILY,UNKNOWN,자켓/ 베스트,1,1,1,40000
2025-11-30,FAMILY,가방,자켓/ 베스트,1,1,1,31000
2025-11-30,FAMILY,가방,남성,1,1,2,29000
2025-11-30,FAMILY,긴바지,남성,1,1,1,64200
2025-11-30,FAMILY,남성,남성,25,25,39,2606080
2025-11-30,FAMILY,남성,다운/ 패딩,4,4,4,459560
2025-11-30,FAMILY,남성,여성,4,4,4,366330
2025-11-30,FAMILY,남성,등산화,1,1,1,127200
2025-11-30,FAMILY,남성,맨투맨/후드티,2,2,2,114910
2025-11-30,FAMILY,남성,자켓/ 베스트,1,1,1,104540
2025-11-30,FAMILY,남성,패딩/슬림다운,1,1,1,84340
2025-11-30,FAMILY,남성,긴바지,2,2,2,75990
2025-11-30,FAMILY,남성,라운드티,2,2,2,46670
2025-11-30,FAMILY,남성,셋업,1,1,1,22620
2025-11-30,FAMILY,라운드티,라운드티,2,2,2,46900
2025-11-30,FAMILY,맨투맨/후드티,다운/ 패딩,1,1,1,97000
2025-11-30,FAMILY,바람막이,남성,1,1,3,103250
2025-11-30,FAMILY,바람막이,볼캡,1,1,1,21850
2025-11-30,FAMILY,볼캡,남성,1,1,2,36270
2025-11-30,FAMILY,부츠,남성,1,1,1,50180
2025-11-30,FAMILY,상의,남성,1,1,1,64200
2025-11-30,FAMILY,셋업,남성,1,1,2,36270
2025-11-30,FAMILY,셋업,라운드티,1,1,1,29000
2025-11-30,FAMILY,여성,남성,4,4,6,230250
2025-11-30,FAMILY,여성,여성,2,2,2,126540
2025-11-30,FAMILY,여성,셋업,1,1,1,77710
2025-11-30,FAMILY,자켓/베스트,남성,1,1,1,53300
2025-11-30,FAMILY,폴로/집업티,남성,1,1,1,72990
2025-11-30,SILVER,남성,남성,2,2,2,162535
2025-11-30,SILVER,남성,다운/ 패딩,1,1,1,99640
2025-12-01,FAMILY,남성,남성,9,9,9,469230
2025-12-01,FAMILY,남성,셋업,2,2,2,174240
2025-12-01,FAMILY,남성,자켓/ 베스트,1,1,1,40000
2025-12-01,FAMILY,남성,긴바지,1,1,1,38190
2025-12-01,FAMILY,여성,여성,1,1,1,297840
2025-12-01,FAMILY,여성,남성,1,1,1,22980
2025-12-01,FAMILY,자켓/베스트,셋업,1,1,1,89000
2025-12-02,FAMILY,긴바지,남성,2,2,2,388000
2025-12-02,FAMILY,남성,미드/롱다운,1,1,1,287000
2025-12-02,FAMILY,남성,남성,5,5,5,270800
2025-12-02,FAMILY,남성,다운/ 패딩,1,1,1,159800
2025-12-02,FAMILY,셋업,남성,1,1,1,169000
2025-12-02,FAMILY,여성,남성,1,1,1,178470
2025-12-02,SILVER,남성,남성,1,1,2,858000
2025-12-03,FAMILY,남성,남성,12,12,19,1824840
2025-12-03,FAMILY,남성,여성,2,2,2,140910
2025-12-03,FAMILY,남성,셋업,1,1,1,89000
2025-12-03,FAMILY,남성,긴바지,1,1,1,28420
2025-12-03,FAMILY,라운드티,남성,1,1,3,112800
2025-12-03,FAMILY,라운드티,여성,1,1,1,61800
2025-12-03,FAMILY,셋업,남성,3,3,3,120980
2025-12-03,FAMILY,스니커즈,남성,1,1,2,8600
2025-12-03,FAMILY,여성,남성,2,2,2,208110
2025-12-03,FAMILY,여성,다운/ 패딩,1,1,1,159800
2025-12-03,FAMILY,여성,여성,2,2,2,140910
2025-12-03,FAMILY,장갑,남성,1,1,3,157700
2025-12-03,SILVER,남성,남성,3,3,9,482970
2025-12-03,SILVER,남성,여성,1,1,2,257430
2025-12-03,SILVER,남성,크로스/토트백,1,1,1,35000
2025-12-03,SILVER,부츠,남성,1,1,5,325970
2025-12-03,SILVER,부츠,여성,1,1,2,257430
2025-12-04,FAMILY,긴바지,남성,1,1,2,268400
2025-12-04,FAMILY,남성,남성,19,19,22,1548560
2025-12-04,FAMILY,남성,셋업,1,1,1,148610
2025-12-04,FAMILY,남성,상의,1,1,1,59500
2025-12-04,FAMILY,남성,맨투맨/후드티,1,1,1,54000
2025-12-04,FAMILY,남성,자켓/ 베스트,1,1,1,48320
2025-12-04,FAMILY,남성,긴바지,1,1,1,44800
2025-12-04,FAMILY,남성,볼캡,1,1,1,39550
2025-12-04,FAMILY,다운/ 패딩,남성,1,1,1,66600
2025-12-04,FAMILY,셋업,남성,2,2,3,149210
2025-12-04,FAMILY,여성,남성,1,1,1,164590
2025-12-04,SILVER,남성,남성,1,1,3,393050
2025-12-04,SILVER,셋업,셋업,1,1,2,176980
2025-12-04,SILVER,셋업,여성,1,1,2,157020
2025-12-04,SILVER,여성,셋업,1,1,2,176980
2025-12-04,SILVER,여성,여성,1,1,2,157020
2025-12-05,FAMILY,UNKNOWN,남성,1,1,1,126090
2025-12-05,FAMILY,남성,남성,16,16,24,1605240
2025-12-05,FAMILY,남성,장갑,1,1,1,56090
2025-12-05,FAMILY,등산화,여성,1,1,1,179200
2025-12-05,FAMILY,등산화,남성,1,1,4,106000
2025-12-05,FAMILY,맨투맨/후드티,남성,2,2,2,70700
2025-12-05,FAMILY,반바지,남성,1,1,2,366400
2025-12-05,FAMILY,볼캡,남성,1,1,1,173200
2025-12-05,FAMILY,셋업,남성,2,2,3,481500
2025-12-05,FAMILY,여성,남성,2,2,2,299100
2025-12-05,SILVER,긴바지,남성,1,1,1,89400
2025-12-05,SILVER,남성,남성,1,1,1,147630
2025-12-05,SILVER,라운드티,남성,1,1,1,89400
2025-12-06,FAMILY,긴바지,남성,1,1,1,64000
2025-12-06,FAMILY,남성,남성,5,5,8,349150
2025-12-06,FAMILY,남성,여성,1,1,1,187990
2025-12-06,FAMILY,다운/ 패딩,남성,1,1,1,47200
2025-12-06,FAMILY,등산화,여성,1,1,1,187990
2025-12-06,FAMILY,미드/롱다운,남성,1,1,1,39680
2025-12-06,FAMILY,반바지,여성,1,1,1,48540
2025-12-06,FAMILY,셋업,여성,1,1,1,48540
2025-12-06,FAMILY,여성,남성,1,1,2,179650
2025-12-06,SILVER,남성,남성,1,1,1,559000
2025-12-07,FAMILY,긴바지,패딩/슬림다운,1,1,1,89000
2025-12-07,FAMILY,남성,남성,7,7,9,482990
2025-12-07,FAMILY,남성,셋업,1,1,1,155700
2025-12-07,FAMILY,남성,여성,1,1,2,118280
2025-12-07,FAMILY,남성,패딩/슬림다운,1,1,1,89000
2025-12-07,FAMILY,남성,장갑,2,2,2,56020
2025-12-07,FAMILY,셋업,남성,1,1,1,76400
2025-12-07,SILVER,남성,남성,1,1,1,52480
2025-12-07,SILVER,남성,맨투맨/후드티,1,1,1,34790
2025-12-08,FAMILY,남성,남성,11,11,17,971930
2025-12-08,FAMILY,남성,여성,2,2,2,137070
2025-12-08,FAMILY,여성,남성,1,1,1,40000
2025-12-08,SILVER,남성,남성,1,1,1,484080
2025-12-08,SILVER,셋업,남성,1,1,4,532800
2025-12-09,FAMILY,남성,남성,8,8,9,827920
2025-12-09,FAMILY,미드/롱다운,남성,1,1,3,126730
2025-12-09,FAMILY,셋업,부츠,1,1,1,148500
2025-12-09,FAMILY,셋업,셋업,1,1,1,126260
2025-12-09,FAMILY,여성,여성,1,1,2,189990
2025-12-09,FAMILY,여성,부츠,1,1,1,148500
2025-12-09,FAMILY,여성,셋업,1,1,1,126260
2025-12-09,FAMILY,여성,남성,2,2,2,121150
2025-12-09,GOLD,남성,남성,1,1,2,90660
2025-12-09,GOLD,남성,셋업,1,1,1,83510
2025-12-09,GOLD,남성,라운드티,1,1,1,32850
2025-12-09,GOLD,장갑,남성,1,1,2,90660
2025-12-09,GOLD,장갑,셋업,1,1,1,83510
2025-12-09,GOLD,장갑,라운드티,1,1,1,32850
2025-12-09,TITANIUM,남성,남성,1,1,5,695000
2025-12-09,TITANIUM,셋업,남성,1,1,5,695000
2025-12-09,TITANIUM,카고/조거,남성,1,1,5,695000
2025-12-10,FAMILY,남성,남성,3,3,4,408150
2025-12-10,FAMILY,남성,긴바지,1,1,1,45880
2025-12-10,FAMILY,셋업,남성,1,1,1,31000
2025-12-10,FAMILY,여성,남성,1,1,5,43510
2025-12-10,FAMILY,폴로티/집업,긴바지,1,1,1,45880
2025-12-10,SILVER,남성,남성,1,1,8,232000
2025-12-11,FAMILY,남성,남성,8,8,10,607040
2025-12-11,FAMILY,남성,다운/ 패딩,1,1,1,156410
2025-12-11,FAMILY,남성,패딩/슬림다운,1,1,1,81000
2025-12-11,FAMILY,남성,여성,1,1,1,48880
2025-12-11,FAMILY,남성,라운드티,1,1,1,20510
2025-12-11,FAMILY,라운드티,긴바지,1,1,1,47000
2025-12-11,FAMILY,셋업,남성,1,1,1,199000
2025-12-11,FAMILY,셋업,맨투맨/후드티,1,1,1,46410
2025-12-11,FAMILY,액세서리,맨투맨/후드티,1,1,1,46410
2025-12-11,FAMILY,여성,남성,2,2,2,156620
2025-12-11,FAMILY,여성,여성,1,1,1,40510
2025-12-11,SILVER,남성,남성,3,3,4,1014000
2025-12-12,FAMILY,남성,남성,11,11,14,1745030
2025-12-12,FAMILY,남성,여성,1,1,1,70970
2025-12-12,FAMILY,여성,남성,3,3,3,240440
2025-12-12,FAMILY,자켓/ 베스트,남성,1,1,1,93800
2025-12-12,FAMILY,하이킹,볼캡,1,1,1,18000
2025-12-12,GOLD,UNKNOWN,남성,1,1,3,1560100
2025-12-12,GOLD,남성,남성,1,1,3,1560100
2025-12-12,GOLD,부츠,남성,1,1,3,1560100
2025-12-12,SILVER,UNKNOWN,남성,1,1,1,285530
2025-12-12,SILVER,남성,남성,5,5,13,1058350
2025-12-12,SILVER,남성,여성,2,2,4,701570
2025-12-12,SILVER,여성,여성,1,1,3,229200
2025-12-12,SILVER,여성,남성,2,2,9,212600
2025-12-12,SILVER,장갑,여성,1,1,3,229200
2025-12-12,SILVER,장갑,남성,1,1,7,171000
2025-12-13,FAMILY,UNKNOWN,여성,1,1,1,208550
2025-12-13,FAMILY,남성,여성,2,2,2,260100
2025-12-13,FAMILY,남성,남성,4,4,5,184030
2025-12-13,FAMILY,남성,등산화,1,1,1,111300
2025-12-13,FAMILY,라운드티,남성,2,2,2,212000
2025-12-13,FAMILY,부츠,남성,1,1,1,167200
2025-12-13,FAMILY,상의,남성,1,1,1,59000
2025-12-13,SILVER,남성,남성,1,1,2,272870
2025-12-13,SILVER,라운드티,남성,1,1,3,537000
2025-12-13,SILVER,여성,남성,1,1,2,272870
2025-12-14,FAMILY,UNKNOWN,여성,1,1,1,184360
2025-12-14,FAMILY,UNKNOWN,라운드티,1,1,1,33710
2025-12-14,FAMILY,UNKNOWN,남성,1,1,1,6740
2025-12-14,FAMILY,남성,남성,11,11,13,763730
2025-12-14,FAMILY,남성,여성,2,2,2,478660
2025-12-14,FAMILY,남성,라운드티,1,1,1,33710
2025-12-14,FAMILY,등산화,등산화,1,1,1,132300
2025-12-14,FAMILY,라운드티,라운드티,1,1,1,35000
2025-12-14,FAMILY,여성,여성,1,1,1,294300
2025-12-14,SILVER,남성,남성,2,2,4,804560
2025-12-14,SILVER,남성,셋업,1,1,1,134530
2025-12-14,SILVER,남성,맨투맨/후드티,1,1,1,24500
2025-12-15,FAMILY,UNKNOWN,긴바지,1,1,1,33940
2025-12-15,FAMILY,UNKNOWN,셋업,1,1,1,30060
2025-12-15,FAMILY,긴바지,남성,1,1,1,181100
2025-12-15,FAMILY,남성,남성,18,18,24,1452070
2025-12-15,FAMILY,남성,맨투맨/후드티,5,5,5,242240
2025-12-15,FAMILY,남성,셋업,3,3,3,146830
2025-12-15,FAMILY,남성,여성,1,1,1,123220
2025-12-15,FAMILY,남성,자켓/ 베스트,2,2,2,79570
2025-12-15,FAMILY,남성,긴바지,2,2,2,57120
2025-12-15,FAMILY,남성,장갑,1,1,1,48920
2025-12-15,FAMILY,남성,UNKNOWN,1,1,1,31800
2025-12-15,FAMILY,라운드티,상의,1,1,1,37000
2025-12-15,FAMILY,셋업,셋업,2,2,3,190000
2025-12-15,FAMILY,셋업,남성,1,1,1,49500
2025-12-15,FAMILY,액세서리,남성,1,1,1,40000
2025-12-15,FAMILY,액세서리,장갑,1,1,1,29000
2025-12-15,FAMILY,여성,남성,4,4,6,206090
2025-12-15,FAMILY,여성,UNKNOWN,1,1,1,31800
2025-12-15,SILVER,남성,남성,1,1,1,169360
2025-12-16,FAMILY,긴바지,자켓/ 베스트,1,1,1,38000
2025-12-16,FAMILY,남성,남성,5,5,5,198700
2025-12-16,FAMILY,남성,맨투맨/후드티,1,1,1,47000
2025-12-16,FAMILY,라운드티,여성,1,1,1,94000
2025-12-16,FAMILY,부츠,남성,1,1,1,114220
2025-12-16,FAMILY,여성,여성,2,2,2,161520
2025-12-16,FAMILY,여성,남성,2,2,2,133680
2025-12-16,FAMILY,여성,상의,1,1,1,47670
2025-12-16,FAMILY,자켓/ 베스트,여성,1,1,1,106500
2025-12-16,SILVER,긴바지,남성,1,1,1,299000
2025-12-16,SILVER,남성,남성,1,1,2,286400
2025-12-16,SILVER,남성,미드/롱다운,1,1,1,155030
2025-12-16,SILVER,남성,상의,1,1,1,46320
2025-12-16,SILVER,남성,맨투맨/후드티,1,1,1,46320
2025-12-17,FAMILY,UNKNOWN,남성,1,1,1,76600
2025-12-17,FAMILY,가방,셋업,1,1,1,31000
2025-12-17,FAMILY,긴바지,바람막이,1,1,1,124000
2025-12-17,FAMILY,긴바지,남성,1,1,1,62000
2025-12-17,FAMILY,긴바지,볼캡,1,1,1,37000
2025-12-17,FAMILY,남성,남성,6,6,9,717900
2025-12-17,FAMILY,남성,여성,1,1,1,187730
2025-12-17,FAMILY,남성,셋업,2,2,2,63630
2025-12-17,FAMILY,남성,장갑,1,1,1,50340
2025-12-17,FAMILY,남성,UNKNOWN,1,1,1,39180
2025-12-17,FAMILY,남성,볼캡,1,1,1,25040
2025-12-17,FAMILY,등산화,등산화,1,1,1,114070
2025-12-17,FAMILY,미드/롱다운,미드/롱다운,1,1,2,324000
2025-12-17,FAMILY,반바지,남성,1,1,2,173160
2025-12-17,FAMILY,부츠,남성,1,1,1,239000
2025-12-17,FAMILY,여성,여성,1,1,2,156300
2025-12-17,FAMILY,여성,남성,1,1,1,115240
2025-12-17,FAMILY,여성,라운드티,1,1,1,35000
2025-12-17,FAMILY,크로스/토트백,여성,1,1,1,187730
2025-12-17,SILVER,남성,남성,2,2,4,575800
2025-12-17,SILVER,여성,남성,1,1,2,77800
2025-12-18,FAMILY,남성,남성,7,7,7,512210
2025-12-18,FAMILY,남성,미드/롱다운,1,1,1,161220
2025-12-18,FAMILY,남성,바람막이,1,1,1,129000
2025-12-18,FAMILY,남성,여성,2,2,2,110950
2025-12-18,FAMILY,남성,폴로티/집업,1,1,1,59000
2025-12-18,FAMILY,남성,장갑,1,1,1,42010
2025-12-18,FAMILY,남성,셋업,1,1,1,26770
2025-12-18,FAMILY,남성,볼캡,1,1,1,13650
2025-12-18,FAMILY,등산화,여성,1,1,2,194650
2025-12-18,FAMILY,등산화,라운드티,1,1,1,33510
2025-12-18,FAMILY,라운드티,여성,1,1,2,194650
2025-12-18,FAMILY,라운드티,라운드티,1,1,1,33510
2025-12-18,FAMILY,미드/롱다운,남성,1,1,1,48650
2025-12-18,FAMILY,미드/롱다운,라운드티,1,1,1,17500
2025-12-18,FAMILY,방수자켓,남성,1,1,1,29000
2025-12-18,FAMILY,셋업,긴바지,1,1,1,25000
2025-12-18,FAMILY,여성,여성,1,1,2,194650
2025-12-18,FAMILY,여성,남성,1,1,1,82770
2025-12-18,FAMILY,여성,라운드티,1,1,1,33510
2025-12-18,FAMILY,자켓/ 베스트,남성,1,1,1,97300
2025-12-18,FAMILY,자켓/ 베스트,맨투맨/후드티,1,1,1,49000
2025-12-18,FAMILY,하이킹,남성,1,1,1,97400
2025-12-18,SILVER,남성,자켓/베스트,1,1,3,252000
2025-12-18,SILVER,남성,여성,1,1,1,229340
2025-12-18,SILVER,남성,셋업,1,1,1,106770
2025-12-19,FAMILY,남성,남성,8,8,8,1021150
2025-12-19,FAMILY,남성,셋업,1,1,1,25610
2025-12-19,FAMILY,여성,여성,1,1,1,60320
2025-12-19,FAMILY,여성,남성,1,1,1,15500
2025-12-19,FAMILY,하이킹,남성,1,1,1,69000
2025-12-19,GOLD,남성,남성,1,1,1,239000
2025-12-19,SILVER,UNKNOWN,남성,1,1,1,335200
2025-12-19,SILVER,남성,남성,1,1,1,335200
2025-12-19,SILVER,남성,여성,1,1,1,287130
2025-12-19,SILVER,등산화,남성,1,1,1,335200
2025-12-20,FAMILY,긴바지,남성,1,1,2,116810
2025-12-20,FAMILY,긴바지,여성,1,1,1,89000
2025-12-20,FAMILY,긴바지,긴바지,1,1,1,34890
2025-12-20,FAMILY,남성,남성,2,2,2,154770
2025-12-20,FAMILY,남성,자켓/ 베스트,1,1,1,40000
2025-12-20,FAMILY,남성,긴바지,1,1,1,29070
2025-12-20,FAMILY,여성,남성,1,1,2,116810
2025-12-20,FAMILY,여성,긴바지,1,1,1,34890
2025-12-20,FAMILY,자켓/ 베스트,남성,1,1,2,116810
2025-12-20,FAMILY,자켓/ 베스트,긴바지,1,1,1,34890
2025-12-20,FAMILY,자켓/베스트,자켓/베스트,1,1,1,57000
2025-12-20,SILVER,남성,남성,1,1,1,310280
2025-12-21,FAMILY,UNKNOWN,남성,1,1,1,79200
2025-12-21,FAMILY,가방,자켓/ 베스트,1,1,1,40000
2025-12-21,FAMILY,긴바지,남성,2,2,2,113000
2025-12-21,FAMILY,남성,남성,13,13,18,981230
2025-12-21,FAMILY,남성,여성,3,3,3,564440
2025-12-21,FAMILY,남성,부츠,1,1,1,109200
2025-12-21,FAMILY,남성,볼캡,2,2,2,61200
2025-12-21,FAMILY,다운/ 패딩,남성,1,1,2,88100
2025-12-21,FAMILY,다운/ 패딩,자켓/베스트,1,1,1,59000
2025-12-21,FAMILY,다운/ 패딩,맨투맨/후드티,1,1,1,49000
2025-12-21,FAMILY,상의,여성,1,1,1,84000
2025-12-22,FAMILY,남성,남성,14,14,19,1314450
2025-12-22,FAMILY,남성,여성,1,1,2,117600
2025-12-22,FAMILY,남성,셔츠,1,1,1,60970
2025-12-22,FAMILY,남성,긴바지,1,1,1,20770
2025-12-22,FAMILY,다운/ 패딩,남성,1,1,1,62100
2025-12-22,FAMILY,여성,남성,1,1,1,60630
2025-12-22,FAMILY,여성,여성,1,1,1,14820
2025-12-22,SILVER,남성,여성,1,1,2,114480
2025-12-23,FAMILY,남성,남성,12,12,15,850200
2025-12-23,FAMILY,남성,셋업,1,1,1,64730
2025-12-23,FAMILY,맨투맨/후드티,남성,1,1,1,69000
2025-12-23,FAMILY,바람막이,다운/ 패딩,1,1,1,166800
2025-12-23,FAMILY,반바지,남성,1,1,1,159200
2025-12-23,FAMILY,반바지,자켓/ 베스트,1,1,1,40000
2025-12-23,FAMILY,셋업,부츠,1,1,1,83000
2025-12-23,FAMILY,셋업,셋업,1,1,2,62000
2025-12-23,FAMILY,셋업,남성,1,1,1,5000
2025-12-23,FAMILY,여성,남성,3,3,3,122500
2025-12-23,FAMILY,여성,여성,1,1,1,50000
2025-12-23,FAMILY,자켓/ 베스트,남성,1,1,1,40000
2025-12-23,FAMILY,자켓/베스트,남성,1,1,1,62000
2025-12-23,FAMILY,자켓/베스트,여성,1,1,1,30790
2025-12-23,SILVER,남성,남성,2,2,6,349570
2025-12-23,SILVER,남성,다운/ 패딩,1,1,1,164000
2025-12-23,SILVER,남성,자켓/베스트,1,1,1,82490
2025-12-23,SILVER,맨투맨/후드티,남성,1,1,2,259370
2025-12-23,SILVER,맨투맨/후드티,다운/ 패딩,1,1,1,164000
2025-12-23,SILVER,맨투맨/후드티,자켓/베스트,1,1,1,82490
2025-12-24,FAMILY,남성,남성,8,8,9,746510
