order_date,category,orders,buyers,products,quantity,revenue
2025-09-27,셋업,2,2,1,2,69000
2025-09-27,반바지,1,1,1,1,57370
2025-09-27,긴바지,1,1,1,1,43000
2025-09-27,상의,1,1,1,1,37000
2025-09-27,UNKNOWN,1,1,1,1,17150
2025-09-28,남성,158,157,113,203,9686730
2025-09-28,여성,20,20,19,25,2598380
2025-09-28,셋업,9,9,7,9,414030
2025-09-28,등산화,3,3,3,3,329730
2025-09-28,라운드티,13,13,8,14,316730
2025-09-28,바람막이,3,3,2,3,261720
2025-09-28,긴바지,6,6,6,6,257100
2025-09-28,셔츠,3,3,2,3,230720
2025-09-28,맨투맨/후드티,3,3,2,4,205310
2025-09-28,패딩/슬림다운,2,2,2,2,190500
2025-09-28,미드/롱다운,1,1,1,1,168150
2025-09-28,폴로티/집업,4,4,2,4,163190
2025-09-28,자켓/베스트,2,2,1,2,120390
2025-09-28,상의,2,2,2,2,86580
2025-09-28,장갑,2,2,1,2,38690
2025-09-28,폴로/집업티,1,1,1,1,31000
2025-09-28,반바지,1,1,1,1,25840
2025-09-29,남성,50,50,42,60,4831030
2025-09-29,여성,13,13,10,16,1590170
2025-09-29,UNKNOWN,3,3,1,3,263060
2025-09-29,등산화,2,2,2,2,242670
2025-09-29,자켓/베스트,1,1,2,2,136000
2025-09-29,부츠,1,1,1,1,83000
2025-09-29,셋업,1,1,1,1,43200
2025-09-30,남성,70,68,62,87,6268860
2025-09-30,여성,7,7,7,7,820170
2025-09-30,패딩/슬림다운,2,2,2,2,231000
2025-09-30,바람막이,1,1,1,3,193500
2025-09-30,등산화,1,1,1,1,134900
2025-09-30,셔츠,1,1,1,1,83000
2025-09-30,부츠,1,1,1,1,76000
2025-09-30,폴로티/집업,1,1,1,1,54000
2025-09-30,자켓/베스트,1,1,1,1,54000
2025-09-30,라운드티,1,1,1,1,29000
2025-10-01,남성,191,189,134,252,10227080
2025-10-01,여성,25,25,17,26,1743810
2025-10-01,등산화,6,6,5,6,603660
2025-10-01,셋업,10,10,6,10,449960
2025-10-01,패딩/슬림다운,5,5,4,5,349450
2025-10-01,미드/롱다운,1,1,1,1,322000
2025-10-01,자켓/베스트,2,2,3,4,221360
2025-10-01,폴로티/집업,5,5,2,5,200700
2025-10-01,맨투맨/후드티,4,4,2,4,134970
2025-10-01,라운드티,5,5,4,5,107220
2025-10-01,셔츠,2,2,1,2,104550
2025-10-01,긴바지,3,3,2,3,96750
2025-10-01,상의,3,3,3,3,94890
2025-10-01,부츠,1,1,1,1,78480
2025-10-01,바람막이,1,1,1,1,71910
2025-10-01,반바지,1,1,1,1,23500
2025-10-02,남성,84,84,76,109,5007400
2025-10-02,여성,14,14,9,14,1181580
2025-10-02,등산화,4,4,3,4,386420
2025-10-02,패딩/슬림다운,3,3,3,3,239350
2025-10-02,라운드티,5,5,6,6,190000
2025-10-02,긴바지,4,4,3,4,176410
2025-10-02,셋업,4,4,3,4,157210
2025-10-02,상의,2,2,2,2,95990
2025-10-02,바람막이,1,1,1,1,81270
2025-10-02,부츠,1,1,1,1,75320
2025-10-02,셔츠,1,1,1,1,56220
2025-10-02,폴로티/집업,1,1,1,1,54000
2025-10-02,반바지,1,1,1,1,23500
2025-10-02,크로스/토트백,1,1,1,1,23000
2025-10-03,남성,56,56,61,74,3541480
2025-10-03,여성,11,10,7,13,1018160
2025-10-03,등산화,3,3,3,3,268200
2025-10-03,패딩/슬림다운,2,2,2,2,219300
2025-10-03,셋업,3,3,3,3,188060
2025-10-03,자켓/베스트,2,2,2,2,129870
2025-10-03,폴로티/집업,2,2,2,2,109290
2025-10-03,UNKNOWN,1,1,1,1,93670
2025-10-03,맨투맨/후드티,2,2,2,2,81000
2025-10-03,부츠,1,1,1,1,73350
2025-10-03,긴바지,2,2,2,2,70510
2025-10-03,바람막이,1,1,1,1,68270
2025-10-03,셔츠,1,1,1,1,56470
2025-10-03,라운드티,2,2,2,2,35850
2025-10-03,장갑,1,1,1,1,26270
2025-10-04,남성,48,48,46,58,3429180
2025-10-04,여성,7,7,5,7,621660
2025-10-04,미드/롱다운,1,1,1,1,320000
2025-10-04,UNKNOWN,2,2,2,2,146950
2025-10-04,긴바지,3,3,3,3,133010
2025-10-04,등산화,1,1,1,1,112720
2025-10-04,맨투맨/후드티,2,2,2,2,76380
2025-10-04,라운드티,2,2,2,2,42080
2025-10-04,셋업,1,1,1,1,40620
2025-10-04,자켓/베스트,1,1,1,1,29500
2025-10-04,볼캡,1,1,1,1,22500
2025-10-05,남성,57,57,59,74,3859620
2025-10-05,여성,16,15,13,18,1549140
2025-10-05,셋업,5,5,5,7,423970
2025-10-05,패딩/슬림다운,3,3,3,3,224790
2025-10-05,자켓/베스트,4,4,2,4,212310
2025-10-05,긴바지,3,3,3,3,145000
2025-10-05,등산화,1,1,1,1,81570
2025-10-05,라운드티,3,3,3,3,72120
2025-10-05,폴로티/집업,1,1,1,1,46550
2025-10-05,크로스/토트백,1,1,1,1,27220
2025-10-05,장갑,1,1,1,1,26480
2025-10-06,남성,51,51,52,67,3438120
2025-10-06,여성,10,10,10,11,1010270
2025-10-06,라운드티,4,4,5,5,117490
2025-10-06,바람막이,1,1,1,1,107200
2025-10-06,등산화,1,1,1,1,99000
2025-10-06,맨투맨/후드티,1,1,1,1,58200
2025-10-06,셔츠,1,1,1,1,51850
2025-10-06,셋업,1,1,1,1,31000
2025-10-06,볼캡,1,1,1,1,23000
2025-10-07,남성,56,56,59,72,3925160
2025-10-07,여성,10,10,8,11,1035310
2025-10-07,셋업,5,5,4,5,411280
2025-10-07,패딩/슬림다운,2,2,2,2,210750
2025-10-07,등산화,1,1,1,1,136600
2025-10-07,긴바지,1,1,1,1,72900
2025-10-07,라운드티,2,2,2,3,60760
2025-10-07,장갑,2,2,1,2,31460
2025-10-07,크로스/토트백,1,1,1,1,17500
2025-10-08,남성,43,43,42,52,2762100
2025-10-08,셋업,1,1,2,18,1818000
2025-10-08,여성,15,15,13,16,1524900
2025-10-08,부츠,1,1,2,3,249000
2025-10-08,패딩/슬림다운,2,2,1,2,154310
2025-10-08,자켓/베스트,1,1,2,2,154000
2025-10-08,맨투맨/후드티,3,3,2,3,152000
2025-10-08,등산화,2,2,2,2,150070
2025-10-08,UNKNOWN,1,1,1,1,80700
2025-10-08,상의,1,1,1,1,52000
2025-10-08,폴로티/집업,1,1,1,1,50690
2025-10-08,볼캡,1,1,1,1,28450
2025-10-08,반바지,1,1,1,1,23500
2025-10-08,크로스/토트백,1,1,1,1,23500
2025-10-09,남성,82,82,83,116,7020680
2025-10-09,여성,10,10,10,11,1037530
2025-10-09,셋업,3,3,2,3,283570
2025-10-09,패딩/슬림다운,3,3,2,3,240000
2025-10-09,바람막이,2,2,2,2,212910
2025-10-09,등산화,2,2,2,2,206000
2025-10-09,긴바지,2,2,2,2,130110
2025-10-09,자켓/베스트,1,1,1,1,101000
2025-10-09,라운드티,3,3,3,4,92830
2025-10-09,UNKNOWN,1,1,1,1,81300
2025-10-09,상의,1,1,1,1,59000
2025-10-09,맨투맨/후드티,1,1,1,1,47000
2025-10-09,크로스/토트백,1,1,1,1,17500
2025-10-10,남성,65,65,59,82,4475510
2025-10-10,여성,12,11,11,14,984750
2025-10-10,바람막이,3,3,3,3,322640
2025-10-10,등산화,3,3,2,3,229630
2025-10-10,UNKNOWN,2,2,2,2,166840
2025-10-10,긴바지,2,2,3,3,146300
2025-10-10,상의,3,3,2,3,135500
2025-10-10,패딩/슬림다운,1,1,1,1,121000
2025-10-10,셋업,3,3,3,3,89360
2025-10-10,맨투맨/후드티,2,2,1,2,71900
2025-10-10,자켓/베스트,1,1,1,1,29500
2025-10-10,장갑,1,1,1,1,26150
2025-10-10,크로스/토트백,1,1,1,1,17500
2025-10-11,남성,53,52,52,68,4110910
2025-10-11,여성,7,7,6,7,778280
2025-10-11,등산화,4,4,4,4,340920
2025-10-11,패딩/슬림다운,4,4,3,4,326680
2025-10-11,라운드티,9,9,6,9,208560
2025-10-11,긴바지,4,4,4,4,183090
2025-10-11,셋업,5,5,2,5,169230
2025-10-11,맨투맨/후드티,2,2,1,2,91210
2025-10-11,UNKNOWN,1,1,1,1,86270
2025-10-11,폴로티/집업,2,2,1,2,85020
2025-10-11,상의,2,2,1,2,82800
2025-10-11,볼캡,1,1,1,1,21220
2025-10-12,남성,776,771,296,1018,33111740
2025-10-12,여성,103,103,50,108,5653650
2025-10-12,셋업,31,31,10,33,1264180
2025-10-12,자켓/베스트,22,22,7,23,1174740
2025-10-12,라운드티,51,51,17,54,1133260
2025-10-12,맨투맨/후드티,28,28,4,29,1037340
2025-10-12,패딩/슬림다운,15,15,6,15,993090
2025-10-12,긴바지,17,17,10,17,706970
2025-10-12,상의,15,15,4,15,544820
2025-10-12,등산화,6,6,5,6,544610
2025-10-12,바람막이,6,6,4,6,521500
2025-10-12,볼캡,17,17,4,17,400730
2025-10-12,미드/롱다운,1,1,1,1,301410
2025-10-12,장갑,14,14,2,17,281690
2025-10-12,셔츠,4,4,2,4,236080
2025-10-12,부츠,2,2,2,2,181820
2025-10-12,폴로티/집업,4,4,3,4,150620
2025-10-12,버킷/부니,5,5,2,5,126270
2025-10-12,UNKNOWN,2,2,2,2,110040
2025-10-12,반바지,3,3,2,3,105540
2025-10-12,크로스/토트백,3,3,1,3,52500
2025-10-12,카고/조거,1,1,1,1,41330
2025-10-12,폴로/집업티,1,1,1,1,33000
2025-10-13,남성,51,49,55,57,4995870
2025-10-13,여성,8,8,8,9,1025740
2025-10-13,셋업,6,6,7,8,424340
2025-10-13,긴바지,2,2,2,2,102500
2025-10-13,등산화,1,1,1,1,97160
2025-10-13,부츠,1,1,1,1,73440
2025-10-13,라운드티,2,2,2,2,47330
2025-10-14,남성,36,36,42,50,3437940
2025-10-14,여성,7,7,7,9,657370
2025-10-14,등산화,3,3,4,4,384000
2025-10-14,셋업,2,2,2,2,121170
2025-10-14,부츠,1,1,1,1,108890
2025-10-14,패딩/슬림다운,1,1,1,1,95000
2025-10-14,자켓/베스트,1,1,1,1,55770
2025-10-14,맨투맨/후드티,1,1,1,1,46650
2025-10-14,자켓/ 베스트,1,1,1,1,43000
2025-10-14,버킷/부니,1,1,1,1,37000
2025-10-15,남성,49,48,50,62,4387920
2025-10-15,여성,8,8,7,8,1009320
2025-10-15,패딩/슬림다운,2,2,2,2,225000
2025-10-15,등산화,2,2,2,2,224170
2025-10-15,셋업,2,2,2,2,152000
2025-10-15,바람막이,1,1,1,1,76770
2025-10-15,자켓/베스트,1,1,1,1,59000
2025-10-15,라운드티,2,2,2,2,58000
2025-10-15,맨투맨/후드티,1,1,1,1,52000
2025-10-15,상의,1,1,1,1,39300
2025-10-15,자켓/ 베스트,1,1,1,1,26500
2025-10-16,남성,37,37,40,44,3185710
2025-10-16,여성,6,6,9,9,1255550
2025-10-16,맨투맨/후드티,2,2,2,2,96740
2025-10-16,볼캡,1,1,2,2,90000
2025-10-16,긴바지,2,2,2,2,89000
2025-10-16,셔츠,1,1,1,1,71000
2025-10-16,라운드티,2,2,2,2,67050
2025-10-16,자켓/ 베스트,1,1,1,1,53000
2025-10-16,셋업,1,1,1,1,27950
2025-10-17,남성,55,53,53,62,6149507
2025-10-17,여성,11,11,13,13,1350420
2025-10-17,등산화,2,2,2,2,244870
2025-10-17,UNKNOWN,1,1,1,1,112000
2025-10-17,긴바지,2,2,2,2,94000
2025-10-17,패딩/슬림다운,1,1,1,1,85320
2025-10-17,부츠,1,1,1,1,81000
2025-10-17,자켓/베스트,1,1,1,1,70000
2025-10-17,자켓/ 베스트,1,1,1,1,53000
2025-10-17,맨투맨/후드티,1,1,1,1,51290
2025-10-17,볼캡,1,1,1,1,31000
2025-10-17,라운드티,1,1,1,1,23650
2025-10-18,남성,57,57,56,65,5589160
2025-10-18,여성,15,15,14,16,1501680
2025-10-18,상의,3,3,2,3,160000
2025-10-18,긴바지,1,1,2,2,111430
2025-10-18,패딩/슬림다운,1,1,1,1,93000
2025-10-18,셋업,1,1,1,1,83070
2025-10-18,라운드티,2,2,2,2,64000
2025-10-19,남성,67,66,68,95,6946140
2025-10-19,여성,11,11,10,11,1639570
2025-10-19,패딩/슬림다운,3,3,3,3,256420
2025-10-19,등산화,2,2,2,2,228600
2025-10-19,긴바지,2,2,2,2,91840
2025-10-19,셋업,1,1,1,1,89000
2025-10-19,바람막이,1,1,1,1,76770
2025-10-19,맨투맨/후드티,1,1,1,1,55160
2025-10-19,자켓/ 베스트,1,1,1,1,53000
2025-10-19,라운드티,1,1,1,1,41000
2025-10-20,남성,63,56,66,82,7590730
2025-10-20,여성,13,13,15,17,1684300
2025-10-20,바람막이,3,3,2,3,313660
2025-10-20,등산화,2,2,2,2,238670
2025-10-20,패딩/슬림다운,2,2,1,2,190000
2025-10-20,셋업,3,3,3,3,164040
2025-10-20,자켓/베스트,2,2,1,2,109000
2025-10-20,긴바지,1,1,1,1,79000
2025-10-20,자켓/ 베스트,1,1,1,1,46150
2025-10-20,라운드티,1,1,1,1,35000
2025-10-21,남성,90,89,87,118,9954720
2025-10-21,여성,21,21,21,24,3088310
2025-10-21,셋업,3,3,2,3,304800
2025-10-21,자켓/베스트,4,4,3,5,297980
2025-10-21,미드/롱다운,1,1,1,1,285210
2025-10-21,패딩/슬림다운,2,2,1,2,278140
2025-10-21,등산화,1,1,1,1,117480
2025-10-21,라운드티,2,2,1,2,67230
2025-10-21,맨투맨/후드티,1,1,1,1,59000
2025-10-21,장갑,2,2,1,2,47970
2025-10-21,긴바지,1,1,1,1,47000
2025-10-22,남성,57,57,60,77,6854770
2025-10-22,여성,9,9,9,9,1105140
2025-10-22,셋업,2,2,3,3,406530
2025-10-22,등산화,2,2,2,2,219600
2025-10-22,패딩/슬림다운,2,2,2,2,164170
2025-10-22,상의,2,2,2,2,106000
2025-10-22,긴바지,1,1,1,1,100000
2025-10-22,라운드티,3,3,1,3,95410
2025-10-22,부츠,1,1,1,1,83000
2025-10-22,맨투맨/후드티,2,2,2,2,81000
2025-10-22,자켓/베스트,1,1,1,1,53100
2025-10-22,자켓/ 베스트,1,1,1,1,51000
2025-10-23,남성,61,61,69,86,7293660
2025-10-23,여성,12,12,11,15,1682170
2025-10-23,등산화,3,3,3,3,381460
2025-10-23,패딩/슬림다운,2,2,2,2,208690
2025-10-23,자켓/베스트,3,3,3,3,191150
2025-10-23,셋업,3,3,2,4,149520
2025-10-23,UNKNOWN,1,1,1,1,93670
2025-10-23,라운드티,1,1,1,1,61170
2025-10-23,자켓/ 베스트,1,1,1,1,52690
2025-10-23,버킷/부니,1,1,1,1,32750
2025-10-23,장갑,1,1,1,1,28000
2025-10-24,남성,53,53,65,72,7167220
2025-10-24,여성,10,10,10,13,1138630
2025-10-24,맨투맨/후드티,2,2,2,3,170000
2025-10-24,패딩/슬림다운,2,2,2,2,147200
2025-10-24,자켓/베스트,2,2,1,2,113070
2025-10-24,부츠,1,1,1,1,83000
2025-10-24,셋업,1,1,1,1,39000
2025-10-25,남성,38,37,43,51,4575380
2025-10-25,여성,4,4,5,6,570470
2025-10-25,자켓/베스트,1,1,1,2,118000
2025-10-25,패딩/슬림다운,1,1,1,1,76970
2025-10-25,바람막이,1,1,1,1,75560
2025-10-25,라운드티,1,1,2,2,58000
2025-10-25,자켓/ 베스트,1,1,1,1,51130
2025-10-26,남성,57,57,58,74,7606290
2025-10-26,여성,10,10,7,14,1191460
2025-10-26,등산화,3,3,3,3,343830
2025-10-26,셋업,1,1,1,1,89000
2025-10-26,라운드티,1,1,2,2,68080
2025-10-26,맨투맨/후드티,1,1,1,1,57570
2025-10-26,자켓/베스트,1,1,1,1,56730
2025-10-26,볼캡,1,1,1,1,25000
2025-10-27,남성,87,86,104,128,12826070
2025-10-27,여성,19,19,14,22,1674860
2025-10-27,등산화,5,5,5,5,519930
2025-10-27,셋업,4,4,3,4,330020
2025-10-27,자켓/베스트,2,2,3,3,218600
2025-10-27,자켓/ 베스트,4,4,1,4,185200
2025-10-27,라운드티,3,3,2,5,165000
2025-10-27,볼캡,4,4,3,4,145930
2025-10-27,부츠,1,1,1,1,81980
2025-10-27,패딩/슬림다운,1,1,1,1,77640
2025-10-27,버킷/부니,1,1,1,1,34780
2025-10-27,장갑,1,1,1,1,25300
2025-10-28,남성,60,59,62,78,7570660
2025-10-28,여성,20,19,19,26,3558670
2025-10-28,인터체인지 (3 in 1),2,2,2,2,774320
2025-10-28,등산화,4,4,4,4,476020
2025-10-28,UNKNOWN,3,3,2,3,302640
2025-10-28,미드/롱다운,1,1,1,1,280000
2025-10-28,긴바지,2,2,1,2,209830
2025-10-28,볼캡,2,2,2,3,132000
2025-10-28,자켓/ 베스트,2,2,2,3,123090
2025-10-28,셋업,1,1,1,1,89000
2025-10-28,자켓/베스트,1,1,1,1,72000
2025-10-28,장갑,1,1,1,1,36550
2025-10-29,남성,65,63,68,83,6783700
2025-10-29,여성,19,19,17,29,3315960
2025-10-29,등산화,2,2,2,2,236260
2025-10-29,라운드티,3,3,3,5,177500
2025-10-29,셋업,2,2,2,2,144000
2025-10-29,부츠,1,1,1,1,139770
2025-10-29,바람막이,1,1,1,1,65410
2025-10-29,자켓/ 베스트,1,1,1,1,48100
2025-10-30,남성,50,50,56,185,9222410
2025-10-30,여성,7,7,7,8,1092230
2025-10-30,셋업,2,2,2,2,150400
2025-10-30,자켓/베스트,2,2,2,2,116800
2025-10-30,바람막이,1,1,1,1,74770
2025-10-30,볼캡,1,1,1,1,25850
2025-10-30,라운드티,1,1,1,1,23270
2025-10-31,남성,50,50,53,67,7142550
2025-10-31,여성,10,10,12,12,1335740
2025-10-31,패딩/슬림다운,2,2,2,2,217750
2025-10-31,맨투맨/후드티,2,2,1,2,101710
2025-10-31,라운드티,3,3,1,3,92750
2025-10-31,셋업,1,1,1,1,83530
2025-10-31,자켓/베스트,1,1,1,1,67000
2025-10-31,볼캡,1,1,1,1,39640
2025-10-31,긴바지,1,1,1,1,38060
2025-11-01,남성,37,37,36,44,3389960
2025-11-01,여성,5,5,5,5,453680
2025-11-01,셋업,1,1,2,5,347500
2025-11-01,패딩/슬림다운,2,2,2,2,225000
2025-11-01,부츠,1,1,1,1,203100
2025-11-01,셔츠,1,1,1,1,83000
2025-11-01,맨투맨/후드티,1,1,1,1,57000
2025-11-02,남성,57,56,56,71,6915880
2025-11-02,여성,13,13,13,15,2060800
2025-11-02,부츠,2,2,2,2,208100
2025-11-02,바람막이,1,1,1,1,144050
2025-11-02,등산화,1,1,1,1,138600
2025-11-02,자켓/베스트,1,1,1,1,74740
2025-11-02,볼캡,1,1,1,1,43000
2025-11-02,라운드티,1,1,1,1,35000
2025-11-02,장갑,1,1,1,1,20170
2025-11-03,남성,78,76,68,94,9805440
2025-11-03,여성,14,14,13,16,2166430
2025-11-03,셋업,6,6,5,11,1079690
2025-11-03,인터체인지 (3 in 1),1,1,1,1,385000
2025-11-03,등산화,4,4,3,4,376810
2025-11-03,부츠,3,3,3,3,374570
2025-11-03,맨투맨/후드티,3,3,2,3,155770
2025-11-03,볼캡,3,3,2,3,103510
2025-11-03,자켓/베스트,1,1,1,1,101000
2025-11-03,패딩/슬림다운,1,1,1,1,84000
2025-11-03,버킷/부니,1,1,1,1,38360
2025-11-03,라운드티,1,1,1,1,35000
2025-11-03,장갑,1,1,1,1,28720
2025-11-04,남성,68,65,77,91,9771500
2025-11-04,여성,10,10,11,11,1445800
2025-11-04,셋업,2,2,3,3,301270
2025-11-04,등산화,2,2,1,2,292100
2025-11-04,맨투맨/후드티,3,3,2,3,164870
2025-11-04,라운드티,1,1,1,1,34730
2025-11-04,크로스/토트백,1,1,1,1,28000
2025-11-05,남성,51,50,55,65,5353170
2025-11-05,여성,18,18,21,25,2922700
2025-11-05,패딩/슬림다운,1,1,1,1,137200
2025-11-05,등산화,1,1,1,1,134100
2025-11-05,긴바지,1,1,1,1,96300
2025-11-05,라운드티,2,2,2,2,56230
2025-11-06,남성,46,45,50,59,3928040
2025-11-06,여성,8,8,8,8,1049010
2025-11-06,셋업,1,1,1,1,103380
2025-11-06,등산화,1,1,1,1,94500
2025-11-06,맨투맨/후드티,2,2,2,2,92470
2025-11-06,라운드티,2,2,2,2,68000
2025-11-06,볼캡,1,1,1,1,45000
2025-11-07,남성,39,39,43,50,4252790
2025-11-07,여성,7,7,9,9,914270
2025-11-07,자켓/베스트,2,2,2,2,228000
2025-11-07,패딩/슬림다운,2,2,2,2,226000
2025-11-07,볼캡,2,2,2,3,135000
2025-11-07,셋업,1,1,1,1,64400
2025-11-07,라운드티,1,1,1,1,31720
2025-11-08,남성,30,30,40,43,3393720
2025-11-08,여성,10,10,14,15,1534000
2025-11-08,맨투맨/후드티,2,2,2,2,108550
2025-11-08,등산화,1,1,1,1,99170
2025-11-08,셋업,1,1,1,1,87000
2025-11-08,라운드티,1,1,1,1,23000
2025-11-09,남성,55,55,56,70,5493710
2025-11-09,여성,14,14,12,15,1381500
2025-11-09,셋업,4,4,3,4,374870
2025-11-09,등산화,2,2,2,2,260590
2025-11-09,바람막이,2,2,1,2,149540
2025-11-09,맨투맨/후드티,2,2,2,2,111530
2025-11-09,UNKNOWN,1,1,1,1,93670
2025-11-09,볼캡,1,1,1,1,35000
2025-11-10,남성,70,68,58,75,6769930
2025-11-10,여성,19,18,21,21,2855200
2025-11-10,인터체인지 (3 in 1),1,1,1,1,388080
2025-11-10,셋업,2,2,3,3,273000
2025-11-10,자켓/베스트,2,2,1,2,143000
2025-11-10,등산화,1,1,1,1,138600
2025-11-10,볼캡,3,3,1,3,122360
2025-11-10,맨투맨/후드티,2,2,2,2,110000
2025-11-10,장갑,2,2,2,2,108920
2025-11-10,긴바지,1,1,1,1,95180
2025-11-10,라운드티,1,1,1,1,21000
2025-11-11,남성,64,62,76,105,9264570
2025-11-11,여성,15,15,15,16,2119300
2025-11-11,등산화,4,4,3,4,375810
2025-11-11,부츠,1,1,1,1,137830
2025-11-11,자켓/베스트,2,2,2,2,127000
2025-11-11,셋업,1,1,1,1,109320
2025-11-11,긴바지,1,1,1,1,97130
2025-11-11,라운드티,1,1,1,1,20570
2025-11-11,장갑,1,1,1,1,18000
2025-11-12,남성,58,56,62,100,7465950
2025-11-12,여성,12,12,12,19,1551240
2025-11-12,자켓/베스트,3,3,2,3,195900
2025-11-12,패딩/슬림다운,1,1,1,1,143000
2025-11-12,등산화,1,1,1,1,131470
2025-11-12,맨투맨/후드티,3,3,2,3,125730
2025-11-12,셋업,1,1,1,1,81560
2025-11-12,장갑,2,2,2,2,75450
2025-11-12,볼캡,2,2,1,2,52310
2025-11-12,라운드티,1,1,1,1,35000
2025-11-13,남성,60,59,55,71,7322600
2025-11-13,여성,9,9,8,9,894750
2025-11-13,미드/롱다운,1,1,1,1,282330
2025-11-13,맨투맨/후드티,2,2,1,2,112880
2025-11-13,긴바지,1,1,1,1,95000
2025-11-13,셋업,1,1,1,1,77820
2025-11-14,남성,67,64,67,85,8628280
2025-11-14,여성,12,12,12,13,1831830
2025-11-14,등산화,3,3,3,3,322810
2025-11-14,자켓/베스트,1,1,1,1,68090
2025-11-14,볼캡,1,1,1,1,45000
2025-11-14,장갑,1,1,1,1,29000
2025-11-15,남성,48,48,51,62,8041230
2025-11-15,여성,4,4,4,4,546300
2025-11-15,셋업,2,2,3,3,310430
2025-11-15,미드/롱다운,1,1,1,1,284030
2025-11-15,맨투맨/후드티,2,2,1,2,101000
2025-11-15,등산화,1,1,1,1,97970
2025-11-15,라운드티,2,2,1,2,52290
2025-11-16,남성,49,48,59,72,6393840
2025-11-16,여성,11,11,10,12,1826850
2025-11-16,셋업,5,5,4,6,537320
2025-11-16,맨투맨/후드티,3,3,1,3,152120
2025-11-16,자켓/베스트,1,1,2,2,144000
2025-11-16,등산화,1,1,1,1,114570
2025-11-16,장갑,1,1,1,1,28450
2025-11-17,남성,71,71,77,97,9614740
2025-11-17,여성,20,20,16,24,4841330
2025-11-17,셋업,2,2,3,3,302480
2025-11-17,긴바지,3,3,2,3,300660
2025-11-17,등산화,2,2,2,2,157570
2025-11-17,볼캡,3,3,2,3,104500
2025-11-17,바람막이,1,1,1,1,74770
2025-11-17,크로스/토트백,2,2,1,2,70000
2025-11-17,자켓/베스트,1,1,1,1,66150
2025-11-17,맨투맨/후드티,1,1,1,1,59000
2025-11-18,남성,71,69,68,88,9612120
2025-11-18,여성,25,25,22,26,3666430
2025-11-18,미드/롱다운,1,1,1,1,281000
2025-11-18,맨투맨/후드티,4,4,2,4,209140
2025-11-18,라운드티,2,2,2,2,42750
2025-11-18,버킷/부니,1,1,1,1,35990
2025-11-18,크로스/토트백,1,1,1,1,25000
2025-11-19,남성,81,79,79,119,8974110
2025-11-19,여성,9,9,11,11,1683950
2025-11-19,등산화,2,2,2,2,230540
2025-11-19,긴바지,2,2,2,2,186120
2025-11-19,셋업,2,2,2,2,174210
2025-11-19,패딩/슬림다운,1,1,1,1,84000
2025-11-19,장갑,1,1,1,3,78300
2025-11-19,자켓/베스트,1,1,1,1,64800
2025-11-19,맨투맨/후드티,1,1,1,1,59000
2025-11-19,라운드티,1,1,1,1,33000
2025-11-20,남성,48,48,51,61,6798890
2025-11-20,여성,14,14,12,16,1794260
2025-11-20,셋업,1,1,2,2,169000
2025-11-20,등산화,1,1,1,1,110570
2025-11-20,패딩/슬림다운,1,1,1,1,83000
2025-11-20,맨투맨/후드티,1,1,1,1,53950
2025-11-20,볼캡,1,1,1,1,35000
2025-11-20,크로스/토트백,1,1,1,1,33000
2025-11-21,남성,156,155,117,205,23174495
2025-11-21,여성,25,25,21,28,4120500
2025-11-21,맨투맨/후드티,37,37,2,38,1614760
2025-11-21,셋업,4,4,3,4,346250
2025-11-21,부츠,1,1,1,1,130100
2025-11-21,장갑,3,3,3,3,114060
2025-11-21,볼캡,3,3,2,3,111000
2025-11-21,등산화,1,1,1,1,109500
2025-11-21,패딩/슬림다운,1,1,1,1,75720
2025-11-21,버킷/부니,1,1,1,2,67330
2025-11-21,UNKNOWN,1,1,1,2,15000
2025-11-22,남성,115,114,89,148,18653145
2025-11-22,여성,18,16,14,18,2280690
2025-11-22,셋업,6,6,6,7,604180
2025-11-22,등산화,1,1,1,1,143280
2025-11-22,맨투맨/후드티,2,2,2,2,105110
2025-11-22,UNKNOWN,1,1,1,1,93670
2025-11-22,라운드티,2,2,2,2,55590
2025-11-23,남성,149,146,120,191,19949150
2025-11-23,여성,20,20,20,21,2693640
2025-11-23,자켓/베스트,6,6,3,7,503060
2025-11-23,등산화,5,5,5,5,499160
2025-11-23,셋업,7,7,4,8,411550
2025-11-23,맨투맨/후드티,4,4,2,4,216910
2025-11-23,바람막이,1,1,1,1,114040
2025-11-23,자켓/ 베스트,1,1,1,1,95080
2025-11-23,패딩/슬림다운,1,1,1,1,86780
2025-11-23,상의,1,1,1,1,48880
2025-11-23,긴바지,1,1,1,1,41170
2025-11-23,크로스/토트백,2,2,1,2,40690
2025-11-23,볼캡,1,1,1,1,35000
2025-11-23,라운드티,1,1,1,1,27560
2025-11-23,버킷/부니,1,1,1,1,19900
2025-11-24,남성,104,103,91,139,14896435
2025-11-24,여성,21,21,15,23,3968770
2025-11-24,셋업,11,11,8,12,811600
2025-11-24,긴바지,17,17,2,18,528550
2025-11-24,등산화,2,2,2,2,246040
2025-11-24,패딩/슬림다운,1,1,1,1,136000
2025-11-24,맨투맨/후드티,2,2,1,2,102350
2025-11-24,자켓/베스트,1,1,1,1,87380
2025-11-24,상의,1,1,1,1,58000
2025-11-24,볼캡,1,1,1,1,26000
2025-11-25,남성,129,123,102,179,18066040
2025-11-25,여성,23,23,20,24,3780740
2025-11-25,셋업,10,10,6,13,753780
2025-11-25,인터체인지 (3 in 1),1,1,1,1,355500
2025-11-25,등산화,2,2,2,2,223710
