코드,상품명(영문),상품명(한글),공식몰가,네이버최저가,가격차이,최저가몰,링크,이미지URL,공식이미지URL,네이버이미지URL,naver_title,confidence,top3,prev_naver,delta_naver
C64YM8582030,M's Current Cove Tapered Pants,남성 커렌트 코브 테이퍼드 팬츠,111300,108190,3110,롯데ON,https://www.lotteon.com/p/product/LO2604212763?sitmNo=LO2604212763_2604212764&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/g/1/C64YM8582030.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/g/1/C64YM8582030.jpg,https://shopping-phinf.pstatic.net/main_5848385/58483858760.jpg,컬럼비아 columbia 남성 커렌트 코브 테이퍼드 팬츠 C64YM8582030 128970,4,"[{""lprice"": 108190, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2604212763?sitmNo=LO2604212763_2604212764&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}, {""lprice"": 111290, ""mallName"": ""무신사"", ""link"": ""https://link.musinsa.com/app/goods/5567065?utm_source=naver_jisicshopping&utm_medium=sh&source=NVSH&utm_term={keyword}&utm_content={ad_group}""}, {""lprice"": 111300, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://smartstore.naver.com/main/products/12492263597""}]",108190,0
C64YM8582011,M's Current Cove Tapered Pants,남성 커렌트 코브 테이퍼드 팬츠,111300,104010,7290,11번가,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9059630884&tid=1000000061,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model09/4/C64YM8582011.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model09/4/C64YM8582011.jpg,https://shopping-phinf.pstatic.net/main_5869458/58694582045.jpg,컬럼비아 COLUMBIA 남성 커렌트 코브 테이퍼드 팬츠 C64YM8582011 412485,3,"[{""lprice"": 104010, ""mallName"": ""11번가"", ""link"": ""https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9059630884&tid=1000000061""}, {""lprice"": 111300, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://smartstore.naver.com/main/products/12492264222""}, {""lprice"": 111300, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://shopping.naver.com/outlink/itemdetail/12492353533""}]",104010,0
C64YM1597435,Adventure 365 LW Insulated Vest,공용 어드벤처 365 경량 인슐레이티드 베스트,259000,251270,7730,롯데ON,https://www.lotteon.com/p/product/LO2604192017?sitmNo=LO2604192017_2604192019&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model04/4/C64YM1597435.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model04/4/C64YM1597435.jpg,https://shopping-phinf.pstatic.net/main_5848232/58482321637.jpg,컬럼비아 columbia 공용 어드벤처 365 경량 인슐레이티드 베스트 C64YM1597435 129109,4,"[{""lprice"": 251270, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2604192017?sitmNo=LO2604192017_2604192019&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}, {""lprice"": 259000, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://shopping.naver.com/outlink/itemdetail/12266165389""}, {""lprice"": 259000, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://smartstore.naver.com/main/products/12266109907""}]",251270,0
C64YM1597010,Adventure 365 LW Insulated Vest,공용 어드벤처 365 경량 인슐레이티드 베스트,259000,249060,9940,롯데ON,https://www.lotteon.com/p/product/LO2614822164?sitmNo=LO2614822164_2614822165&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/g/1/C64YM1597010.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/g/1/C64YM1597010.jpg,https://shopping-phinf.pstatic.net/main_5875644/58756445974.jpg,컬럼비아 COLUMBIA 공용 어드벤처 365 경량 인슐레이티드 베스트 C64YM1597010 2453396,4,"[{""lprice"": 249060, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2614822164?sitmNo=LO2614822164_2614822165&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}, {""lprice"": 249900, ""mallName"": ""쿠팡"", ""link"": ""https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9310354652&ctag=9310354652&lptag=V94550802918&itemId=27587243056&vendorItemId=94550802918&spec=10305199""}, {""lprice"": 252100, ""mallName"": ""11번가"", ""link"": ""https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9062404827&tid=1000000061""}]",249060,0
C64YM1584211,M's Cone Hill Insulation Vest,남성 콘 힐 인슐레이션 베스트,127200,127120,80,롯데ON,https://www.lotteon.com/p/product/LO2604197660?sitmNo=LO2604197660_2604197661&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model11/4/C64YM1584211.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model11/4/C64YM1584211.jpg,https://shopping-phinf.pstatic.net/main_5848386/58483866328.jpg,컬럼비아 columbia 남성 콘 힐 인슐레이션 베스트 C64YM1584211 129066,4,"[{""lprice"": 127120, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2604197660?sitmNo=LO2604197660_2604197661&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}, {""lprice"": 127200, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://shopping.naver.com/outlink/itemdetail/12350233117""}, {""lprice"": 127200, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://smartstore.naver.com/main/products/12350140215""}]",127120,0
C64YM1584010,M's Cone Hill Insulation Vest,남성 콘 힐 인슐레이션 베스트,127200,113730,13470,11번가,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=8729056281&tid=1000000061,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/g/1/C64YM1584010.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/g/1/C64YM1584010.jpg,https://shopping-phinf.pstatic.net/main_5870095/58700956352.jpg,컬럼비아 남성 콘 힐 인슐레이션 베스트 C64YM1584010 1437983,3,"[{""lprice"": 113730, ""mallName"": ""11번가"", ""link"": ""https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=8729056281&tid=1000000061""}, {""lprice"": 127200, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://shopping.naver.com/outlink/itemdetail/12350229245""}, {""lprice"": 127200, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://smartstore.naver.com/main/products/12350141452""}]",113730,0
C64YLM861010,W's Two Cove™ Straight Pants,,179000,99000,80000,네이버,https://search.shopping.naver.com/catalog/57140509820,https://shopping-phinf.pstatic.net/main_5714050/57140509820.20251010161457.jpg,,https://shopping-phinf.pstatic.net/main_5714050/57140509820.20251010161457.jpg,컬럼비아 투코브 스트레이트핏 기모 본딩 팬츠 C64YLM861,2,"[{""lprice"": 99000, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57140509820""}, {""lprice"": 122460, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/56710206579""}, {""lprice"": 122470, ""mallName"": ""G마켓"", ""link"": ""https://link.gmarket.co.kr/gate/pcs?item-no=4638896223&sub-id=1003&service-code=10000003&lcd=100000099""}]",99000,0
C64YL8597010,W’s Adventure 365 Insulated Pants,여성 어드벤처 365 인슐레이티드 팬츠,219000,199140,19860,11번가,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9059456162&tid=1000000061,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/g/4/C64YL8597010.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/g/4/C64YL8597010.jpg,https://shopping-phinf.pstatic.net/main_5869449/58694496216.jpg,컬럼비아 COLUMBIA 여성 어드벤처 365 인슐레이티드 팬츠 C64YL8597010 415965,3,"[{""lprice"": 199140, ""mallName"": ""11번가"", ""link"": ""https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9059456162&tid=1000000061""}, {""lprice"": 218680, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2605608460?sitmNo=LO2605608460_2605608462&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}, {""lprice"": 219000, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://shopping.naver.com/outlink/itemdetail/12477994795""}]",199140,0
C64YL8597003,W’s Adventure 365 Insulated Pants,여성 어드벤처 365 인슐레이티드 팬츠,219000,204380,14620,G마켓,https://link.gmarket.co.kr/gate/pcs?item-no=4645609205&sub-id=1003&service-code=10000003&lcd=100000003,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/b/1/C64YL8597003.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/b/1/C64YL8597003.jpg,https://shopping-phinf.pstatic.net/main_5850781/58507819130.jpg,컬럼비아 COLUMBIA 여성 어드벤처 365 인슐레이티드 팬츠 C64YL8597003 519979,3,"[{""lprice"": 204380, ""mallName"": ""G마켓"", ""link"": ""https://link.gmarket.co.kr/gate/pcs?item-no=4645609205&sub-id=1003&service-code=10000003&lcd=100000003""}, {""lprice"": 204480, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57114128114""}, {""lprice"": 210100, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2604207487?sitmNo=LO2604207487_2604207488&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}]",204380,0
C64YL8583439,W's Hakaru Cone Skirts,여성 하카루 콘 코듀로이 스커트,97300,93300,4000,vibeshop,https://smartstore.naver.com/main/products/13024329615,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/e/4/C64YL8583439.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/e/4/C64YL8583439.jpg,https://shopping-phinf.pstatic.net/main_9056884/90568840707.jpg,컬럼비아 COLUMBIA 여성 한카루 콘 코듀로이 스커트 C64YL8583439 426031,3,"[{""lprice"": 93300, ""mallName"": ""vibeshop"", ""link"": ""https://smartstore.naver.com/main/products/13024329615""}, {""lprice"": 96900, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2612216616?sitmNo=LO2612216616_2612216617&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}, {""lprice"": 97290, ""mallName"": ""무신사"", ""link"": ""https://link.musinsa.com/app/goods/5536562?utm_source=naver_jisicshopping&utm_medium=sh&source=NVSH&utm_term={keyword}&utm_content={ad_group}""}]",93300,0
C64YL8583287,W's Hakaru Cone Skirts,여성 하카루 콘 코듀로이 스커트,97300,92590,4710,롯데ON,https://www.lotteon.com/p/product/LO2605610574?sitmNo=LO2605610574_2605610575&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/f/1/C64YL8583287.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/f/1/C64YL8583287.jpg,https://shopping-phinf.pstatic.net/main_5852696/58526964774.jpg,컬럼비아 COLUMBIA 여성 한카루 콘 코듀로이 스커트 C64YL8583287 153698,4,"[{""lprice"": 92590, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2605610574?sitmNo=LO2605610574_2605610575&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}, {""lprice"": 95410, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2604204011?sitmNo=LO2604204011_2604204012&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}, {""lprice"": 95900, ""mallName"": ""쿠팡"", ""link"": ""https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9310228187&ctag=9310228187&lptag=V94550320118&itemId=27586749880&vendorItemId=94550320118&spec=10305199""}]",92590,0
C64YL8582191,W's Miles Pass Knit Set Up Pants,여성 마일즈 패스 니트 셋업 팬츠,97300,96200,1100,롯데ON,https://www.lotteon.com/p/product/LO2604207647?sitmNo=LO2604207647_2604207648&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/e/4/C64YL8582191.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/e/4/C64YL8582191.jpg,https://shopping-phinf.pstatic.net/main_5848386/58483868150.jpg,컬럼비아 columbia 여성 마일즈 패스 니트 셋업 팬츠 C64YL8582191 128993,4,"[{""lprice"": 96200, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2604207647?sitmNo=LO2604207647_2604207648&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}, {""lprice"": 97300, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://shopping.naver.com/outlink/itemdetail/12477989592""}, {""lprice"": 97300, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://smartstore.naver.com/main/products/12477908627""}]",96200,0
C64YL8582010,W's Miles Pass Knit Set Up Pants,여성 마일즈 패스 니트 셋업 팬츠,97300,89610,7690,롯데ON,https://www.lotteon.com/p/product/LO2612156433?sitmNo=LO2612156433_2612156434&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/c/1/C64YL8582010.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/c/1/C64YL8582010.jpg,https://shopping-phinf.pstatic.net/main_5868356/58683566782.jpg,컬럼비아 COLUMBIA 여성 마일즈 패스 니트 셋업 팬츠 C64YL8582010 443604,4,"[{""lprice"": 89610, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2612156433?sitmNo=LO2612156433_2612156434&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}, {""lprice"": 91490, ""mallName"": ""11번가"", ""link"": ""https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9053110477&tid=1000000061""}, {""lprice"": 96200, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2604207864?sitmNo=LO2604207864_2604207865&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}]",89610,0
C64YL8581193,W's Saco Fork Pants,여성 사코 포크 팬츠,118300,118300,0,컬럼비아스포츠웨어,https://shopping.naver.com/outlink/itemdetail/12464948539,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/c/4/C64YL8581193.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/c/4/C64YL8581193.jpg,https://shopping-phinf.pstatic.net/main_9000945/90009459286.jpg,[본사직영]컬럼비아 여성 사코 포크 팬츠 C64YL8581193,3,"[{""lprice"": 118300, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://shopping.naver.com/outlink/itemdetail/12464948539""}, {""lprice"": 118300, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://smartstore.naver.com/main/products/12464840364""}, {""lprice"": 118300, ""mallName"": ""29CM"", ""link"": ""https://product.29cm.co.kr/catalog/3549671?BSPRG=NAVERSH&utm_content=conversion_navershopping&naver_code=naver_ep&utm_term=3549671&utm_source=growth_naver&utm_campaign=conversion_navershopping&BSCPN=CMCOM&BSCCN1=3549671&utm_medium=display""}]",118300,0
C64YL8581010,W's Saco Fork Pants,여성 사코 포크 팬츠,118300,111210,7090,11번가,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9062780426&tid=1000000061,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/c/1/C64YL8581010.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/c/1/C64YL8581010.jpg,https://shopping-phinf.pstatic.net/main_5870776/58707763935.jpg,컬럼비아 COLUMBIA 여성 사코 포크 팬츠 C64YL8581010 415977,3,"[{""lprice"": 111210, ""mallName"": ""11번가"", ""link"": ""https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9062780426&tid=1000000061""}, {""lprice"": 117080, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2604204625?sitmNo=LO2604204625_2604204626&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}, {""lprice"": 118300, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://shopping.naver.com/outlink/itemdetail/12464946511""}]",111210,0
C64YL6582191,W's Miles Pass Knit Set Up Jacket,여성 마일즈 패스 니트 셋업 자켓,125300,125300,0,컬럼비아스포츠웨어,https://smartstore.naver.com/main/products/12477910212,https://assetscdn49.styleship.com/assets/columbia/data/productimages/a/1/C64YL6582191.jpg,https://assetscdn49.styleship.com/assets/columbia/data/productimages/a/1/C64YL6582191.jpg,https://shopping-phinf.pstatic.net/main_9002242/90022421037.jpg,[본사직영]컬럼비아 여성 마일즈 패스 니트 셋업 자켓 C64YL6582191,3,"[{""lprice"": 125300, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://smartstore.naver.com/main/products/12477910212""}, {""lprice"": 125300, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://shopping.naver.com/outlink/itemdetail/12477983457""}, {""lprice"": 125300, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""http://www.columbiakorea.co.kr/product/view.asp?pno=20456""}]",125300,0
C64YL6582010,W's Miles Pass Knit Set Up Jacket,여성 마일즈 패스 니트 셋업 자켓,125300,118280,7020,롯데ON,https://www.lotteon.com/p/product/LO2612151334?sitmNo=LO2612151334_2612151335&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/d/4/C64YL6582010.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/d/4/C64YL6582010.jpg,https://shopping-phinf.pstatic.net/main_5868356/58683567729.jpg,컬럼비아 COLUMBIA 여성 마일즈 패스 니트 셋업 자켓 C64YL6582010 443601,4,"[{""lprice"": 118280, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2612151334?sitmNo=LO2612151334_2612151335&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}, {""lprice"": 120580, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57969198415""}, {""lprice"": 121930, ""mallName"": ""11번가"", ""link"": ""https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9053111344&tid=1000000061""}]",118280,0
C63YMP861439,M's Hook Park™ Straight Pants,,159000,49680,109320,네이버,https://search.shopping.naver.com/catalog/56408431037,https://shopping-phinf.pstatic.net/main_5640843/56408431037.20250824065429.jpg,,https://shopping-phinf.pstatic.net/main_5640843/56408431037.20250824065429.jpg,컬럼비아 기능성 카라티셔츠 C63-YMP662,2,"[{""lprice"": 49680, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/56408431037""}, {""lprice"": 49680, ""mallName"": ""컬럼비아"", ""link"": ""https://shopping.naver.com/outlink/itemdetail/7115621870""}, {""lprice"": 61020, ""mallName"": ""11번가"", ""link"": ""https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9045347574&tid=1000000061""}]",49680,0
C63YMP861271,M's Hook Park™ Straight Pants,,159000,49680,109320,네이버,https://search.shopping.naver.com/catalog/56408431037,https://shopping-phinf.pstatic.net/main_5640843/56408431037.20250824065429.jpg,,https://shopping-phinf.pstatic.net/main_5640843/56408431037.20250824065429.jpg,컬럼비아 기능성 카라티셔츠 C63-YMP662,2,"[{""lprice"": 49680, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/56408431037""}, {""lprice"": 49680, ""mallName"": ""컬럼비아"", ""link"": ""https://shopping.naver.com/outlink/itemdetail/7115621870""}, {""lprice"": 61020, ""mallName"": ""11번가"", ""link"": ""https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9045347574&tid=1000000061""}]",49680,0
C63YMP861010,M's Hook Park™ Straight Pants,,159000,49680,109320,네이버,https://search.shopping.naver.com/catalog/56408431037,https://shopping-phinf.pstatic.net/main_5640843/56408431037.20250824065429.jpg,,https://shopping-phinf.pstatic.net/main_5640843/56408431037.20250824065429.jpg,컬럼비아 기능성 카라티셔츠 C63-YMP662,2,"[{""lprice"": 49680, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/56408431037""}, {""lprice"": 49680, ""mallName"": ""컬럼비아"", ""link"": ""https://shopping.naver.com/outlink/itemdetail/7115621870""}, {""lprice"": 61020, ""mallName"": ""11번가"", ""link"": ""https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9045347574&tid=1000000061""}]",49680,0
